,Unnamed: 0,target_num,prod_num,similarity
0,0,2673,2673,1.0000001192092896
1,1,2673,4171,0.6877257823944092
2,2,2673,320,0.6447128653526306
3,3,2673,1658,0.6265415549278259
4,4,2673,325,0.6248367428779602
5,5,2673,1640,0.6222072839736938
6,6,2673,388,0.6166574358940125
7,7,2673,1577,0.6161977052688599
8,8,2673,519,0.6158890128135681
9,9,2673,197,0.6153780221939087
10,10,2673,3900,0.6087827682495117
11,11,2673,2586,0.6076095700263977
12,12,2673,2231,0.6034995913505554
13,13,2673,748,0.5995190143585205
14,14,2673,2097,0.5985952019691467
15,15,2673,2671,0.5980842113494873
16,16,2673,2725,0.5965297222137451
17,17,2673,2923,0.5954428315162659
18,18,2673,1907,0.5950222015380859
19,19,2673,1606,0.5945924520492554
20,20,2673,1590,0.5942375063896179
21,21,2673,2648,0.5936269760131836
22,22,2673,2522,0.5917837619781494
23,23,2673,1479,0.5905336737632751
24,24,2673,3521,0.589749276638031
25,25,2673,2880,0.5869848132133484
26,26,2673,1571,0.5835221409797668
27,27,2673,150,0.5821938514709473
28,28,2673,4148,0.5820387601852417
29,29,2673,2798,0.5796571969985962
30,30,2673,4010,0.5790296792984009
