,Unnamed: 0,target_num,prod_num,similarity
0,0,3641,3641,0.9999995231628418
1,1,3641,3452,0.634145975112915
2,2,3641,3661,0.6292669177055359
3,3,3641,2111,0.6101633906364441
4,4,3641,4343,0.5878390669822693
5,5,3641,3408,0.5857982635498047
6,6,3641,474,0.5686836242675781
7,7,3641,1654,0.5670075416564941
8,8,3641,4167,0.5634053349494934
9,9,3641,734,0.5548924803733826
10,10,3641,3540,0.5490443110466003
11,11,3641,3451,0.5363038182258606
12,12,3641,4090,0.5355342626571655
13,13,3641,847,0.5345098972320557
14,14,3641,1097,0.5310761928558351
15,15,3641,3455,0.5277972221374512
16,16,3641,4091,0.5271180868148804
17,17,3641,3439,0.5266183614730835
18,18,3641,428,0.5234665274620056
19,19,3641,3041,0.5192155838012695
20,20,3641,4378,0.5186036825180054
21,21,3641,1196,0.5164459943771362
22,22,3641,3450,0.5131304264068604
23,23,3641,221,0.5130621790885925
24,24,3641,3940,0.5127813816070557
25,25,3641,843,0.5127578973770142
26,26,3641,4377,0.5098786950111389
27,27,3641,473,0.5098608732223511
28,28,3641,924,0.5066003799438477
29,29,3641,146,0.5065413117408752
30,30,3641,3495,0.5050539374351501
