,Unnamed: 0,target_num,prod_num,similarity
0,0,3163,3163,0.9999998211860656
1,1,3163,1914,0.7196704149246216
2,2,3163,494,0.6985853910446167
3,3,3163,1030,0.6671704053878784
4,4,3163,2899,0.6593561172485352
5,5,3163,452,0.6550158262252808
6,6,3163,450,0.6519535183906555
7,7,3163,3135,0.6400784850120544
8,8,3163,3045,0.6365911364555359
9,9,3163,133,0.6307432651519775
10,10,3163,647,0.626773476600647
11,11,3163,3457,0.61614590883255
12,12,3163,722,0.6111732721328735
13,13,3163,2902,0.6069231629371643
14,14,3163,533,0.6045918464660645
15,15,3163,284,0.6045105457305908
16,16,3163,4132,0.6022032499313354
17,17,3163,576,0.598135232925415
18,18,3163,2029,0.5979036092758179
19,19,3163,3686,0.597802996635437
20,20,3163,3828,0.5977341532707214
21,21,3163,1984,0.5925241112709045
22,22,3163,3740,0.59058678150177
23,23,3163,393,0.5888189673423767
24,24,3163,3462,0.5877194404602051
25,25,3163,3739,0.586169958114624
26,26,3163,4134,0.5833606123924255
27,27,3163,4127,0.5823990702629089
28,28,3163,142,0.5816773772239685
29,29,3163,3894,0.5801395177841187
30,30,3163,124,0.5798995494842529
