,Unnamed: 0,target_num,prod_num,similarity
0,0,3019,3019,0.9999994039535522
1,1,3019,3035,0.7173740863800049
2,2,3019,3020,0.7161905169487
3,3,3019,2349,0.7109978199005127
4,4,3019,2228,0.710285484790802
5,5,3019,3046,0.7045192122459412
6,6,3019,1576,0.7019074559211731
7,7,3019,1723,0.6971396803855896
8,8,3019,1713,0.6962158679962158
9,9,3019,3168,0.6955034732818604
10,10,3019,797,0.6917952299118042
11,11,3019,2910,0.6894729137420654
12,12,3019,3482,0.685265839099884
13,13,3019,2388,0.6804980635643005
14,14,3019,4023,0.6772756576538086
15,15,3019,791,0.6768697500228882
16,16,3019,3721,0.6745330691337585
17,17,3019,926,0.6698465347290039
18,18,3019,3017,0.6693372130393982
19,19,3019,4060,0.6653186678886414
20,20,3019,4461,0.6638259887695312
21,21,3019,3036,0.6634557247161865
22,22,3019,3784,0.6581197381019592
23,23,3019,3543,0.6578820943832397
24,24,3019,3658,0.6564872860908508
25,25,3019,894,0.6554630994796753
26,26,3019,4452,0.6525353193283081
27,27,3019,672,0.6492964625358582
28,28,3019,3342,0.6490315794944763
29,29,3019,2534,0.6485872268676758
30,30,3019,786,0.6469099521636963
