,Unnamed: 0,target_num,prod_num,similarity
0,0,4087,4087,1.0000004768371582
1,1,4087,68,0.6332045793533325
2,2,4087,1025,0.606681764125824
3,3,4087,4425,0.5615776777267456
4,4,4087,2626,0.5512014627456665
5,5,4087,4134,0.5485460162162781
6,6,4087,2489,0.5467618703842163
7,7,4087,2754,0.545118510723114
8,8,4087,251,0.544979989528656
9,9,4087,429,0.5392686724662781
10,10,4087,861,0.5378105044364929
11,11,4087,916,0.5366269946098328
12,12,4087,1947,0.5358322858810425
13,13,4087,250,0.5357135534286499
14,14,4087,1347,0.5346795320510864
15,15,4087,2132,0.5283436775207521
16,16,4087,2939,0.5219937562942505
17,17,4087,3073,0.5213162302970886
18,18,4087,4265,0.5195808410644531
19,19,4087,247,0.5163881182670593
20,20,4087,856,0.5156831741333008
21,21,4087,2578,0.5147573351860046
22,22,4087,2937,0.5141623616218567
23,23,4087,132,0.5126163363456726
24,24,4087,394,0.5111107230186462
25,25,4087,1276,0.5103996992111206
26,26,4087,2928,0.5096973180770874
27,27,4087,2788,0.5088526010513306
28,28,4087,229,0.5068302154541016
29,29,4087,4325,0.5048547983169556
30,30,4087,3927,0.5043911337852478
