,Unnamed: 0,target_num,prod_num,similarity
0,0,1945,1945,1.0000001192092896
1,1,1945,3846,0.7120558619499207
2,2,1945,2245,0.7021178007125854
3,3,1945,3892,0.7019587159156799
4,4,1945,2319,0.6949256658554077
5,5,1945,1301,0.6871312856674194
6,6,1945,2212,0.6858607530593872
7,7,1945,4205,0.6857572793960571
8,8,1945,3884,0.6833387017250061
9,9,1945,1282,0.6823347210884094
10,10,1945,2003,0.672734260559082
11,11,1945,834,0.6621648669242859
12,12,1945,2110,0.6619400978088379
13,13,1945,799,0.6587756872177124
14,14,1945,1154,0.6546772122383118
15,15,1945,1299,0.6544510722160339
16,16,1945,3863,0.6501296162605286
17,17,1945,1833,0.6496265530586243
18,18,1945,2095,0.6495150327682495
19,19,1945,2124,0.6493613123893738
20,20,1945,4255,0.6491488218307495
21,21,1945,3566,0.6479249000549316
22,22,1945,4245,0.6464780569076538
23,23,1945,2450,0.6438623070716858
24,24,1945,1875,0.6423629522323608
25,25,1945,2221,0.6411595344543457
26,26,1945,4243,0.6392331123352051
27,27,1945,2726,0.6390522122383118
28,28,1945,3876,0.6380918622016907
29,29,1945,2222,0.6368500590324402
30,30,1945,1132,0.6362133622169495
