,Unnamed: 0,target_num,prod_num,similarity
0,0,367,367,1.0000001192092896
1,1,367,117,0.7446610331535339
2,2,367,235,0.7069395184516907
3,3,367,3139,0.694715678691864
4,4,367,3174,0.6861148476600647
5,5,367,957,0.6767549514770508
6,6,367,315,0.6755688190460205
7,7,367,3116,0.6750576496124268
8,8,367,3191,0.6748372316360474
9,9,367,3188,0.6722076535224915
10,10,367,3131,0.6693677306175232
11,11,367,3214,0.6647118926048279
12,12,367,283,0.662544846534729
13,13,367,3243,0.6619631052017212
14,14,367,3199,0.6590521335601807
15,15,367,3133,0.6575350761413574
16,16,367,3294,0.6573198437690735
17,17,367,3084,0.6513491868972778
18,18,367,3107,0.6496002078056335
19,19,367,3098,0.6477938294410706
20,20,367,233,0.6453013420104979
21,21,367,1721,0.6432039141654968
22,22,367,3170,0.6421109437942505
23,23,367,3160,0.6405486464500427
24,24,367,314,0.6398760080337524
25,25,367,3240,0.6395449042320251
26,26,367,57,0.639159083366394
27,27,367,1581,0.6355239152908325
28,28,367,3228,0.6336168646812439
29,29,367,296,0.6329159140586853
30,30,367,3246,0.6317430138587952
