,Unnamed: 0,target_num,prod_num,similarity
0,0,1779,1779,1.0
1,1,1779,3030,0.7219407558441162
2,2,1779,1367,0.6907109022140503
3,3,1779,3033,0.6686593294143677
4,4,1779,1947,0.6602582335472107
5,5,1779,1019,0.6590766906738281
6,6,1779,2572,0.6561083793640137
7,7,1779,1100,0.6529476046562195
8,8,1779,2858,0.6448345184326172
9,9,1779,726,0.6442871689796448
10,10,1779,3918,0.6436851024627686
11,11,1779,2619,0.6410571932792664
12,12,1779,977,0.6372839212417603
13,13,1779,1869,0.6358423233032227
14,14,1779,1650,0.6351384520530701
15,15,1779,4330,0.6347754597663879
16,16,1779,2051,0.6338721513748169
17,17,1779,3053,0.6335448622703552
18,18,1779,1611,0.6308460235595703
19,19,1779,804,0.6293087005615234
20,20,1779,2976,0.6278980374336243
21,21,1779,849,0.6223292350769043
22,22,1779,1888,0.6191390752792358
23,23,1779,2637,0.6191287636756897
24,24,1779,571,0.6177051067352295
25,25,1779,2573,0.6162777543067932
26,26,1779,1459,0.6159441471099854
27,27,1779,3063,0.6158878803253174
28,28,1779,4349,0.6143656373023987
29,29,1779,2674,0.6133643388748169
30,30,1779,1585,0.6123786568641663
