,Unnamed: 0,target_num,prod_num,similarity
0,0,2636,2636,0.9999996423721312
1,1,2636,1815,0.9167588949203492
2,2,2636,2704,0.8393188118934631
3,3,2636,1829,0.8393188118934631
4,4,2636,2675,0.8342999219894409
5,5,2636,2670,0.8098893165588379
6,6,2636,2518,0.8040000200271606
7,7,2636,377,0.8039218783378601
8,8,2636,3388,0.8028269410133362
9,9,2636,2735,0.8024464249610901
10,10,2636,1816,0.7986600399017334
11,11,2636,2995,0.7972368597984314
12,12,2636,3921,0.7961090803146362
13,13,2636,2979,0.795288622379303
14,14,2636,3011,0.7919866442680359
15,15,2636,2972,0.7833293676376343
16,16,2636,1921,0.7812459468841553
17,17,2636,2597,0.7780836820602417
18,18,2636,3959,0.777643084526062
19,19,2636,1800,0.7774222493171692
20,20,2636,1642,0.776594340801239
21,21,2636,1629,0.7761321067810059
22,22,2636,2990,0.7753533720970154
23,23,2636,2581,0.772840678691864
24,24,2636,3476,0.7723172307014465
25,25,2636,2529,0.7715666890144348
26,26,2636,1637,0.7713788747787476
27,27,2636,2633,0.7712715864181519
28,28,2636,2688,0.7707872986793518
29,29,2636,2992,0.7706693410873413
30,30,2636,3948,0.7704968452453613
