,Unnamed: 0,target_num,prod_num,similarity
0,0,1151,1151,1.0
1,1,1151,4022,0.8416751623153687
2,2,1151,1103,0.8277059197425842
3,3,1151,1126,0.8052040338516235
4,4,1151,1373,0.7916067242622375
5,5,1151,1340,0.7892267107963562
6,6,1151,1101,0.7828593850135803
7,7,1151,1099,0.7808964252471924
8,8,1151,1283,0.7783622741699219
9,9,1151,3734,0.7710807919502258
10,10,1151,1153,0.7710047960281372
11,11,1151,3560,0.7690520882606506
12,12,1151,3744,0.7633969187736511
13,13,1151,3465,0.7623445987701416
14,14,1151,3635,0.7608767747879028
15,15,1151,3803,0.7602600455284119
16,16,1151,4031,0.7602342963218689
17,17,1151,1233,0.7573513984680176
18,18,1151,1093,0.7557982802391052
19,19,1151,1306,0.7540967464447021
20,20,1151,3697,0.7539136409759521
21,21,1151,3606,0.7527378797531128
22,22,1151,1149,0.7456635236740112
23,23,1151,2451,0.7435580492019653
24,24,1151,1120,0.7424802184104919
25,25,1151,2248,0.7414205074310303
26,26,1151,1159,0.7404108047485352
27,27,1151,1646,0.7394264936447144
28,28,1151,1401,0.7383952140808105
29,29,1151,3715,0.73709636926651
30,30,1151,3501,0.7349464893341064
