,Unnamed: 0,target_num,prod_num,similarity
0,0,959,959,1.0000001192092896
1,1,959,1319,0.7911770343780518
2,2,959,404,0.7875543832778931
3,3,959,1284,0.7787522077560425
4,4,959,3634,0.7661877870559692
5,5,959,3519,0.7657223343849182
6,6,959,3102,0.7640408873558044
7,7,959,1421,0.7585219144821167
8,8,959,1321,0.7554892301559448
9,9,959,1172,0.7523303627967834
10,10,959,1050,0.7491883635520935
11,11,959,699,0.7451126575469971
12,12,959,3242,0.7435435056686401
13,13,959,4365,0.7429355978965759
14,14,959,3614,0.7428380250930786
15,15,959,1033,0.7383823394775391
16,16,959,698,0.7332209944725037
17,17,959,407,0.7321557402610779
18,18,959,1145,0.7318752408027649
19,19,959,1098,0.7273300886154175
20,20,959,1240,0.7251216173171997
21,21,959,3623,0.7246804237365723
22,22,959,1180,0.7223753333091736
23,23,959,4423,0.7222738265991211
24,24,959,1037,0.722248375415802
25,25,959,3629,0.7211892604827881
26,26,959,1355,0.7181771397590637
27,27,959,1223,0.7172762155532837
28,28,959,3624,0.7158204913139343
29,29,959,1326,0.7157616615295409
30,30,959,1484,0.7133861184120178
