,Unnamed: 0,target_num,prod_num,similarity
0,0,1838,1838,1.0
1,1,1838,2379,0.9469040632247924
2,2,1838,2891,0.7056127786636353
3,3,1838,2290,0.6981768012046814
4,4,1838,1952,0.6918345093727112
5,5,1838,1981,0.6863271594047546
6,6,1838,3682,0.685289740562439
7,7,1838,3768,0.68117356300354
8,8,1838,2304,0.6811714172363281
9,9,1838,3625,0.6784392595291138
10,10,1838,2213,0.6779160499572754
11,11,1838,2370,0.6711570620536804
12,12,1838,3766,0.66899174451828
13,13,1838,1856,0.6648492813110352
14,14,1838,2498,0.6645722985267639
15,15,1838,3862,0.6636438369750977
16,16,1838,2364,0.6617715358734131
17,17,1838,2348,0.6613897681236267
18,18,1838,2154,0.6593273282051086
19,19,1838,2112,0.6567378044128418
20,20,1838,2417,0.6564987897872925
21,21,1838,2747,0.6541205644607544
22,22,1838,2190,0.6537944078445435
23,23,1838,3525,0.652293860912323
24,24,1838,2318,0.6521087884902954
25,25,1838,2159,0.6512521505355835
26,26,1838,2103,0.6492505073547363
27,27,1838,2393,0.6474325060844421
28,28,1838,3822,0.6469053030014038
29,29,1838,2210,0.6445857882499695
30,30,1838,2701,0.643287718296051
