,Unnamed: 0,target_num,prod_num,similarity
0,0,1005,1005,1.0
1,1,1005,1006,0.7715926766395569
2,2,1005,296,0.6858280897140503
3,3,1005,1007,0.6533783674240112
4,4,1005,236,0.6454359889030457
5,5,1005,985,0.6400091648101807
6,6,1005,119,0.6306498050689697
7,7,1005,993,0.6225050091743469
8,8,1005,242,0.6218888759613037
9,9,1005,973,0.6124956607818604
10,10,1005,1009,0.6116189956665039
11,11,1005,488,0.6072160601615906
12,12,1005,1138,0.6071239709854126
13,13,1005,965,0.6057918667793274
14,14,1005,486,0.6051018238067627
15,15,1005,1132,0.6026716828346252
16,16,1005,1002,0.6022372841835022
17,17,1005,1405,0.6018311381340027
18,18,1005,1124,0.600318193435669
19,19,1005,908,0.5828088521957397
20,20,1005,97,0.581232488155365
21,21,1005,1388,0.5762653350830078
22,22,1005,1030,0.5741757154464722
23,23,1005,971,0.5718661546707153
24,24,1005,252,0.571837306022644
25,25,1005,730,0.5705223679542542
26,26,1005,1036,0.5694762468338013
27,27,1005,88,0.5621739625930786
28,28,1005,1015,0.5586262941360474
29,29,1005,966,0.5548003911972046
30,30,1005,907,0.5521973967552185
