,Unnamed: 0,target_num,prod_num,similarity
0,0,6,6,0.9999998807907104
1,1,6,2,0.885565459728241
2,2,6,69,0.8603753447532654
3,3,6,3,0.8595691919326782
4,4,6,429,0.8413932323455809
5,5,6,5,0.8405122160911559
6,6,6,1028,0.828529953956604
7,7,6,363,0.8099542260169983
8,8,6,28,0.7978461384773254
9,9,6,266,0.7910748124122621
10,10,6,22,0.7905888557434082
11,11,6,29,0.7896731495857239
12,12,6,836,0.7852131128311157
13,13,6,361,0.7851584553718567
14,14,6,1195,0.7837953567504883
15,15,6,17,0.781724214553833
16,16,6,68,0.7806366086006165
17,17,6,21,0.7786250710487366
18,18,6,1227,0.7774134874343872
19,19,6,986,0.7763447165489197
20,20,6,15,0.7758134007453918
21,21,6,369,0.7730305790901184
22,22,6,230,0.7692282795906067
23,23,6,1193,0.7686834931373596
24,24,6,751,0.7655435800552368
25,25,6,387,0.7653774619102478
26,26,6,288,0.7624437212944031
27,27,6,401,0.7602046728134155
28,28,6,978,0.76019287109375
29,29,6,1273,0.7592302560806274
30,30,6,335,0.7589589357376099
