,Unnamed: 0,target_num,prod_num,similarity
0,0,576,576,1.0000001192092896
1,1,576,469,0.8748480081558228
2,2,576,1096,0.8580796122550964
3,3,576,521,0.8545552492141724
4,4,576,1063,0.8522751331329346
5,5,576,586,0.8478481769561768
6,6,576,602,0.844807505607605
7,7,576,499,0.8432527184486389
8,8,576,447,0.839725136756897
9,9,576,1084,0.8389489054679871
10,10,576,458,0.8354253768920898
11,11,576,510,0.8349155187606812
12,12,576,1117,0.8348069787025452
13,13,576,489,0.8334190845489502
14,14,576,508,0.8304574489593506
15,15,576,196,0.824819803237915
16,16,576,553,0.8241868019104004
17,17,576,473,0.82327800989151
18,18,576,543,0.8226431608200073
19,19,576,568,0.8224942088127136
20,20,576,587,0.8212994933128357
21,21,576,1083,0.820492148399353
22,22,576,517,0.8132272362709045
23,23,576,178,0.8126674294471741
24,24,576,565,0.8125645518302917
25,25,576,909,0.8125461935997009
26,26,576,1130,0.8120253086090088
27,27,576,1048,0.811611533164978
28,28,576,1191,0.8110976815223694
29,29,576,573,0.810133159160614
30,30,576,457,0.8088045120239258
