,Unnamed: 0,target_num,prod_num,similarity
0,0,476,476,0.9999998211860656
1,1,476,512,0.8746429681777954
2,2,476,1084,0.8447479009628296
3,3,476,553,0.8409618139266968
4,4,476,473,0.8301882147789001
5,5,476,1063,0.8292927742004395
6,6,476,548,0.8266466856002808
7,7,476,606,0.8251252770423889
8,8,476,587,0.8216951489448547
9,9,476,165,0.821000874042511
10,10,476,447,0.8191934823989868
11,11,476,499,0.8191609382629395
12,12,476,452,0.8191255927085876
13,13,476,451,0.8190374374389648
14,14,476,483,0.8175382018089294
15,15,476,96,0.8174595832824707
16,16,476,196,0.81626296043396
17,17,476,1048,0.8159494400024414
18,18,476,1051,0.8157585263252258
19,19,476,528,0.8139244318008423
20,20,476,1094,0.8132712244987488
21,21,476,1162,0.8130415081977844
22,22,476,458,0.8115859627723694
23,23,476,1122,0.8113952279090881
24,24,476,909,0.8112629055976868
25,25,476,465,0.8109425902366638
26,26,476,1038,0.8091340065002441
27,27,476,1073,0.8085676431655884
28,28,476,501,0.8084141612052917
29,29,476,517,0.8078495264053345
30,30,476,167,0.8076521754264832
