,Unnamed: 0,target_num,prod_num,similarity
0,0,880,880,1.0
1,1,880,745,0.8474795818328857
2,2,880,752,0.8341250419616699
3,3,880,732,0.8268151879310608
4,4,880,821,0.8241982460021973
5,5,880,787,0.8168616294860841
6,6,880,649,0.8046426177024841
7,7,880,788,0.7990514039993286
8,8,880,874,0.7946223020553589
9,9,880,879,0.7929402589797974
10,10,880,617,0.7849916219711304
11,11,880,1218,0.7848691344261169
12,12,880,816,0.7845122814178467
13,13,880,764,0.7736614942550659
14,14,880,878,0.7726222276687622
15,15,880,832,0.7707081437110901
16,16,880,877,0.7699658274650574
17,17,880,810,0.7690467238426208
18,18,880,738,0.7666406035423279
19,19,880,704,0.7615623474121094
20,20,880,794,0.7612283825874329
21,21,880,44,0.7583774328231812
22,22,880,642,0.7575369477272034
23,23,880,1291,0.7557716965675354
24,24,880,656,0.7525405287742615
25,25,880,885,0.7524195313453674
26,26,880,1330,0.7479409575462341
27,27,880,797,0.7478291988372803
28,28,880,779,0.7468666434288025
29,29,880,661,0.7452954649925232
30,30,880,697,0.7415996789932251
