,Unnamed: 0,target_num,prod_num,similarity
0,0,81,81,1.0
1,1,81,102,0.8262696266174316
2,2,81,80,0.667916476726532
3,3,81,256,0.6470080614089966
4,4,81,212,0.6379212141036987
5,5,81,1154,0.6017779111862183
6,6,81,305,0.5996440649032593
7,7,81,1057,0.5519049167633057
8,8,81,257,0.5454652905464172
9,9,81,222,0.5403604507446289
10,10,81,1125,0.5233282446861267
11,11,81,438,0.5171238780021667
12,12,81,1049,0.5119320154190063
13,13,81,431,0.5117165446281433
14,14,81,76,0.5111200809478761
15,15,81,1417,0.5096774101257324
16,16,81,1477,0.5070617198944092
17,17,81,1180,0.5008358359336853
18,18,81,1414,0.5002008676528931
19,19,81,907,0.4977661967277527
20,20,81,1428,0.4962769746780396
21,21,81,308,0.4928364157676697
22,22,81,371,0.4926112592220306
23,23,81,1085,0.4910972118377686
24,24,81,586,0.4905989766120911
25,25,81,215,0.4888479113578797
26,26,81,1525,0.4886210262775421
27,27,81,1471,0.4879166781902313
28,28,81,1437,0.4877045452594757
29,29,81,272,0.4865509867668152
30,30,81,1402,0.4857367873191834
