,Unnamed: 0,target_num,prod_num,similarity
0,0,874,874,1.0000001192092896
1,1,874,1330,0.8622348308563232
2,2,874,690,0.852191686630249
3,3,874,649,0.8487323522567749
4,4,874,884,0.8476537466049194
5,5,874,777,0.8462957143783569
6,6,874,790,0.8445139527320862
7,7,874,870,0.8415870666503906
8,8,874,868,0.8397114276885986
9,9,874,704,0.8394283652305603
10,10,874,74,0.8373647332191467
11,11,874,659,0.824611246585846
12,12,874,886,0.8238496780395508
13,13,874,623,0.8231106400489807
14,14,874,872,0.8213125467300415
15,15,874,732,0.8209881782531738
16,16,874,881,0.8205560445785522
17,17,874,742,0.8204852342605591
18,18,874,787,0.82042396068573
19,19,874,621,0.8194231986999512
20,20,874,875,0.8189681768417358
21,21,874,617,0.8176978826522827
22,22,874,797,0.8167687058448792
23,23,874,887,0.8162378072738647
24,24,874,1254,0.8152113556861877
25,25,874,616,0.8147481083869934
26,26,874,679,0.813629686832428
27,27,874,812,0.8136129975318909
28,28,874,788,0.8123807311058044
29,29,874,728,0.8081089854240417
30,30,874,700,0.8078882694244385
