,Unnamed: 0,target_num,prod_num,similarity
0,0,1463,1463,0.9999999403953552
1,1,1463,1465,0.7575503587722778
2,2,1463,1115,0.656070351600647
3,3,1463,1464,0.6447503566741943
4,4,1463,479,0.6425176858901978
5,5,1463,1452,0.6419671177864075
6,6,1463,1059,0.641094446182251
7,7,1463,1094,0.6376222372055054
8,8,1463,1073,0.6338163614273071
9,9,1463,1136,0.6326016783714294
10,10,1463,1457,0.6271564364433289
11,11,1463,564,0.6258846521377563
12,12,1463,458,0.621516227722168
13,13,1463,1161,0.6211510896682739
14,14,1463,1164,0.6208558678627014
15,15,1463,1109,0.6204392910003662
16,16,1463,209,0.6180611848831177
17,17,1463,1173,0.6174735426902771
18,18,1463,1449,0.6167412996292114
19,19,1463,1095,0.6155323982238771
20,20,1463,1131,0.6124682426452637
21,21,1463,923,0.6122292876243591
22,22,1463,1525,0.6082652807235718
23,23,1463,851,0.6082225441932678
24,24,1463,130,0.6071270704269409
25,25,1463,96,0.6068722605705261
26,26,1463,1522,0.6060290932655334
27,27,1463,916,0.6038037538528442
28,28,1463,1130,0.6028429269790649
29,29,1463,1506,0.6026751399040222
30,30,1463,174,0.6004312634468079
