,Unnamed: 0,target_num,prod_num,similarity
0,0,1190,1190,1.0000001192092896
1,1,1190,609,0.6929333806037903
2,2,1190,506,0.6872007250785828
3,3,1190,676,0.6735140085220337
4,4,1190,594,0.672202467918396
5,5,1190,459,0.6528199911117554
6,6,1190,1090,0.6493365168571472
7,7,1190,490,0.6492336392402649
8,8,1190,455,0.6448131799697876
9,9,1190,1338,0.6366650462150574
10,10,1190,1328,0.6305621266365051
11,11,1190,1240,0.624825119972229
12,12,1190,815,0.6239239573478699
13,13,1190,536,0.6232354044914246
14,14,1190,494,0.6194698214530945
15,15,1190,113,0.615008533000946
16,16,1190,715,0.6138511300086975
17,17,1190,1301,0.6107674241065979
18,18,1190,491,0.6084020733833313
19,19,1190,1357,0.6065283417701721
20,20,1190,355,0.6044528484344482
21,21,1190,520,0.604228675365448
22,22,1190,811,0.6027705073356628
23,23,1190,1427,0.6009013652801514
24,24,1190,1254,0.6005745530128479
25,25,1190,572,0.598089337348938
26,26,1190,800,0.5974950790405273
27,27,1190,740,0.595916211605072
28,28,1190,875,0.5952863693237305
29,29,1190,580,0.5947556495666504
30,30,1190,449,0.5946066379547119
