,Unnamed: 0,target_num,prod_num,similarity
0,0,101,101,1.0000001192092896
1,1,101,110,0.9041711688041688
2,2,101,104,0.8486171960830688
3,3,101,247,0.8416371941566467
4,4,101,89,0.8292970657348633
5,5,101,125,0.8184540867805481
6,6,101,272,0.8076076507568359
7,7,101,225,0.7996683120727539
8,8,101,300,0.7974688410758972
9,9,101,122,0.7914247512817383
10,10,101,98,0.7845724821090698
11,11,101,259,0.7827340960502625
12,12,101,302,0.7776836156845093
13,13,101,87,0.7700573801994324
14,14,101,121,0.7697217464447021
15,15,101,85,0.766933798789978
16,16,101,84,0.7655520439147949
17,17,101,306,0.7597376108169556
18,18,101,226,0.7457183003425598
19,19,101,1010,0.7416818141937256
20,20,101,286,0.7293956279754639
21,21,101,945,0.7263053655624391
22,22,101,239,0.7249209880828857
23,23,101,308,0.7234046459197998
24,24,101,891,0.7195961475372314
25,25,101,948,0.7152905464172363
26,26,101,103,0.7110273838043213
27,27,101,213,0.7102832794189453
28,28,101,0,0.7087719440460205
29,29,101,1004,0.7074043154716492
30,30,101,1100,0.706910252571106
