,Unnamed: 0,target_num,prod_num,similarity
0,0,1288,1288,0.9999998211860656
1,1,1288,1281,0.8817166090011597
2,2,1288,1225,0.8783317804336548
3,3,1288,1265,0.8735052943229675
4,4,1288,1233,0.8718488812446594
5,5,1288,1316,0.8718053698539734
6,6,1288,77,0.8696550130844116
7,7,1288,1268,0.8693784475326538
8,8,1288,62,0.8693212270736694
9,9,1288,1197,0.8675636053085327
10,10,1288,148,0.8667387366294861
11,11,1288,1283,0.866616427898407
12,12,1288,867,0.8632605075836182
13,13,1288,427,0.861984372138977
14,14,1288,1340,0.8594461679458618
15,15,1288,164,0.8576896190643309
16,16,1288,1337,0.8521285653114319
17,17,1288,45,0.8511683940887451
18,18,1288,186,0.8498992323875427
19,19,1288,1275,0.8481426239013672
20,20,1288,1205,0.8475034236907959
21,21,1288,1242,0.8465015292167664
22,22,1288,756,0.8439809679985046
23,23,1288,169,0.8438417911529541
24,24,1288,1324,0.8432579636573792
25,25,1288,639,0.8411485552787781
26,26,1288,1196,0.8407086730003357
27,27,1288,663,0.8377748131752014
28,28,1288,633,0.8366012573242188
29,29,1288,1475,0.8351280093193054
30,30,1288,613,0.8315508961677551
