,Unnamed: 0,target_num,prod_num,similarity
0,0,508,508,1.0
1,1,508,917,0.8547730445861816
2,2,508,897,0.8493180871009827
3,3,508,521,0.83810955286026
4,4,508,587,0.8313969373703003
5,5,508,576,0.8304574489593506
6,6,508,1054,0.8269467353820801
7,7,508,522,0.8253744840621948
8,8,508,448,0.8232430815696716
9,9,508,447,0.8193736076354979
10,10,508,893,0.8122077584266663
11,11,508,916,0.8114910125732422
12,12,508,922,0.8085548281669617
13,13,508,196,0.8067607283592224
14,14,508,606,0.805266261100769
15,15,508,597,0.8028908371925354
16,16,508,573,0.7975845336914062
17,17,508,517,0.7960378527641296
18,18,508,896,0.7943511009216309
19,19,508,543,0.7911409735679626
20,20,508,510,0.7907721400260925
21,21,508,483,0.7907221913337708
22,22,508,602,0.7889901399612427
23,23,508,209,0.787375807762146
24,24,508,1084,0.7868189215660095
25,25,508,1063,0.7849920392036438
26,26,508,489,0.7846566438674927
27,27,508,1184,0.7839192152023315
28,28,508,473,0.7828566431999207
29,29,508,178,0.7819560170173645
30,30,508,456,0.7801140546798706
