,Unnamed: 0,target_num,prod_num,similarity
0,0,159,159,1.0000001192092896
1,1,159,1298,0.8212758302688599
2,2,159,1312,0.816879391670227
3,3,159,41,0.8167923092842102
4,4,159,375,0.8066668510437012
5,5,159,164,0.8063597679138184
6,6,159,348,0.8019798398017883
7,7,159,183,0.8012279868125916
8,8,159,1344,0.8007409572601318
9,9,159,1444,0.8000749945640564
10,10,159,417,0.7998672127723694
11,11,159,318,0.7993171215057373
12,12,159,1267,0.7928474545478821
13,13,159,739,0.7892566919326782
14,14,159,882,0.7869141697883606
15,15,159,168,0.7861508727073669
16,16,159,153,0.7857851982116699
17,17,159,1241,0.7855595350265503
18,18,159,182,0.7851019501686096
19,19,159,881,0.7846513986587524
20,20,159,136,0.7828337550163269
21,21,159,867,0.7824702858924866
22,22,159,1260,0.7806168794631958
23,23,159,1275,0.7786957025527954
24,24,159,664,0.7767657041549683
25,25,159,1292,0.7755430936813354
26,26,159,13,0.7741543650627136
27,27,159,180,0.7721878886222839
28,28,159,389,0.7718156576156616
29,29,159,783,0.7713161110877991
30,30,159,169,0.7702981233596802
