,Unnamed: 0,target_num,prod_num,similarity
0,0,1237,1237,1.0000001192092896
1,1,1237,13,0.8387125134468079
2,2,1237,962,0.8146411776542664
3,3,1237,18,0.8045572638511658
4,4,1237,70,0.7905443906784058
5,5,1237,1303,0.7670596837997437
6,6,1237,976,0.749129593372345
7,7,1237,804,0.7410819530487059
8,8,1237,1222,0.7409868240356445
9,9,1237,8,0.7405529618263245
10,10,1237,1263,0.7331894040107727
11,11,1237,21,0.732313334941864
12,12,1237,15,0.7308068275451659
13,13,1237,992,0.7306587100028992
14,14,1237,417,0.7286626100540161
15,15,1237,693,0.7260682582855225
16,16,1237,974,0.7248715162277222
17,17,1237,743,0.7242931723594666
18,18,1237,1332,0.7229388952255249
19,19,1237,7,0.7228198051452637
20,20,1237,538,0.7194347381591797
21,21,1237,24,0.7191043496131897
22,22,1237,384,0.7188193798065186
23,23,1237,5,0.7151113152503967
24,24,1237,968,0.7140877842903137
25,25,1237,681,0.7140429019927979
26,26,1237,1305,0.7139404416084291
27,27,1237,380,0.7131466865539551
28,28,1237,953,0.7126179933547974
29,29,1237,998,0.7111244201660156
30,30,1237,1010,0.7108274102210999
