,Unnamed: 0,target_num,prod_num,similarity
0,0,2004,2004,0.9999997615814208
1,1,2004,1781,0.6331638693809509
2,2,2004,2571,0.6275738477706909
3,3,2004,1603,0.6270776987075806
4,4,2004,191,0.6197137832641602
5,5,2004,1823,0.6140614151954651
6,6,2004,1591,0.6137461066246033
7,7,2004,1844,0.6074894070625305
8,8,2004,1810,0.6053153872489929
9,9,2004,3209,0.60519939661026
10,10,2004,2814,0.6036200523376465
11,11,2004,1791,0.594524621963501
12,12,2004,2799,0.5908377170562744
13,13,2004,2979,0.5901363492012024
14,14,2004,1782,0.5883451700210571
15,15,2004,2797,0.5870400667190552
16,16,2004,577,0.583923876285553
17,17,2004,1757,0.5835204124450684
18,18,2004,1388,0.5820295810699463
19,19,2004,385,0.5785799026489258
20,20,2004,1561,0.5761063694953918
21,21,2004,1594,0.575468897819519
22,22,2004,949,0.572357714176178
23,23,2004,1092,0.571431040763855
24,24,2004,1592,0.5701043009757996
25,25,2004,1289,0.5696859359741211
26,26,2004,1819,0.5687700510025024
27,27,2004,479,0.5687319040298462
28,28,2004,1758,0.5680848956108093
29,29,2004,2031,0.5676456093788147
30,30,2004,2684,0.5668584704399109
