,Unnamed: 0,target_num,prod_num,similarity
0,0,3167,3167,1.000000238418579
1,1,3167,2632,0.7800906300544739
2,2,3167,3130,0.7440236210823059
3,3,3167,2521,0.726161539554596
4,4,3167,895,0.7255615592002869
5,5,3167,3195,0.7165413498878479
6,6,3167,3149,0.7164127826690674
7,7,3167,886,0.7020320296287537
8,8,3167,3153,0.6983048319816589
9,9,3167,910,0.69579017162323
10,10,3167,2659,0.6921415328979492
11,11,3167,2600,0.6885812282562256
12,12,3167,242,0.6797485947608948
13,13,3167,2247,0.6789124011993408
14,14,3167,3150,0.6778193712234497
15,15,3167,3448,0.6764395833015442
16,16,3167,3447,0.6608631014823914
17,17,3167,2260,0.655408501625061
18,18,3167,883,0.6491565108299255
19,19,3167,3154,0.6423978805541992
20,20,3167,3196,0.6421411037445068
21,21,3167,3143,0.6418609023094177
22,22,3167,1024,0.6393429636955261
23,23,3167,911,0.6386823058128357
24,24,3167,2500,0.6378955245018005
25,25,3167,499,0.6355593800544739
26,26,3167,3372,0.6325395703315735
27,27,3167,2245,0.6310502290725708
28,28,3167,3449,0.630004346370697
29,29,3167,3186,0.6267631649971008
30,30,3167,3193,0.6252561211585999
