,Unnamed: 0,target_num,prod_num,similarity
0,0,2247,2247,0.9999993443489076
1,1,2247,883,0.8607496619224548
2,2,2247,3367,0.8582537770271301
3,3,2247,3137,0.8550986647605896
4,4,2247,2242,0.8504534959793091
5,5,2247,2622,0.8496748805046082
6,6,2247,2658,0.8474480509757996
7,7,2247,2255,0.8438460230827332
8,8,2247,3460,0.8423000574111938
9,9,2247,2249,0.8403748869895935
10,10,2247,976,0.8371238112449646
11,11,2247,913,0.8356694579124451
12,12,2247,576,0.835561215877533
13,13,2247,2256,0.8355333805084229
14,14,2247,3130,0.8333896398544312
15,15,2247,2644,0.8280631899833679
16,16,2247,958,0.8273221254348755
17,17,2247,2245,0.8271586894989014
18,18,2247,967,0.8250898718833923
19,19,2247,3153,0.8244374394416809
20,20,2247,2236,0.8234947323799133
21,21,2247,2602,0.8233848214149475
22,22,2247,3150,0.8231738805770874
23,23,2247,999,0.8213238716125488
24,24,2247,1000,0.8208047151565552
25,25,2247,1011,0.8203566074371338
26,26,2247,3145,0.8200411796569824
27,27,2247,2252,0.8181225061416626
28,28,2247,2241,0.8150759935379028
29,29,2247,2248,0.8143320083618164
30,30,2247,3449,0.8142384886741638
