,Unnamed: 0,target_num,prod_num,similarity
0,0,3055,3055,0.999999701976776
1,1,3055,3042,0.8169972896575928
2,2,3055,3088,0.8000413179397583
3,3,3055,3093,0.7982336282730103
4,4,3055,3061,0.7829901576042175
5,5,3055,2478,0.7818117141723633
6,6,3055,3062,0.7772619724273682
7,7,3055,3086,0.7592657804489136
8,8,3055,3041,0.754851758480072
9,9,3055,3054,0.7527263164520264
10,10,3055,1884,0.7486357688903809
11,11,3055,1424,0.7469546794891357
12,12,3055,702,0.7454017996788025
13,13,3055,3032,0.7433105111122131
14,14,3055,3047,0.7414860725402832
15,15,3055,3059,0.7414733767509459
16,16,3055,3053,0.7389740347862244
17,17,3055,2303,0.7378196716308594
18,18,3055,3033,0.7344616651535034
19,19,3055,3063,0.732991099357605
20,20,3055,3077,0.7294217348098755
21,21,3055,3040,0.7284855246543884
22,22,3055,3031,0.7251623272895813
23,23,3055,675,0.7215238213539124
24,24,3055,734,0.721169114112854
25,25,3055,3094,0.7194790244102478
26,26,3055,3029,0.7182271480560303
27,27,3055,3058,0.7178848385810852
28,28,3055,736,0.71466064453125
29,29,3055,697,0.7088645100593567
30,30,3055,693,0.7076449990272522
