,Unnamed: 0,target_num,prod_num,similarity
0,0,343,343,1.0000001192092896
1,1,343,299,0.6006995439529419
2,2,343,347,0.5971240997314453
3,3,343,2096,0.5604461431503296
4,4,343,2367,0.5534215569496155
5,5,343,283,0.5491715669631958
6,6,343,186,0.5466902256011963
7,7,343,1394,0.545798659324646
8,8,343,957,0.5455730557441711
9,9,343,2980,0.5452501773834229
10,10,343,381,0.5436951518058777
11,11,343,302,0.5413224101066589
12,12,343,732,0.5383182168006897
13,13,343,1370,0.5268242955207825
14,14,343,3168,0.5219823718070984
15,15,343,3106,0.5188534855842589
16,16,343,2393,0.5176538228988647
17,17,343,948,0.5159571766853333
18,18,343,2654,0.5156736373901367
19,19,343,967,0.5115839242935181
20,20,343,558,0.5104590058326721
21,21,343,976,0.5096490979194641
22,22,343,2706,0.5084569454193115
23,23,343,3375,0.5083289742469788
24,24,343,376,0.5081436038017273
25,25,343,3130,0.5080512762069702
26,26,343,2712,0.5066651105880737
27,27,343,2365,0.5041845440864563
28,28,343,1091,0.5036202669143677
29,29,343,2230,0.5031397342681885
30,30,343,1014,0.5015679001808167
