,Unnamed: 0,target_num,prod_num,similarity
0,0,2564,2564,1.000000238418579
1,1,2564,1103,0.8778342008590698
2,2,2564,1137,0.8723029494285583
3,3,2564,2577,0.8665304780006409
4,4,2564,2670,0.8621991276741028
5,5,2564,2550,0.8586926460266113
6,6,2564,709,0.8585778474807739
7,7,2564,1052,0.8552799224853516
8,8,2564,3163,0.8548998832702637
9,9,2564,2496,0.8542232513427734
10,10,2564,3645,0.852295994758606
11,11,2564,2638,0.8513215780258179
12,12,2564,1196,0.8505496382713318
13,13,2564,1073,0.8484377264976501
14,14,2564,868,0.8465121388435364
15,15,2564,2491,0.8460467457771301
16,16,2564,1184,0.8453488945960999
17,17,2564,2505,0.8434466719627379
18,18,2564,2212,0.8434274792671204
19,19,2564,602,0.8431541919708252
20,20,2564,1048,0.842624306678772
21,21,2564,654,0.842350959777832
22,22,2564,694,0.842350959777832
23,23,2564,3343,0.841560959815979
24,24,2564,2608,0.8401414752006531
25,25,2564,1141,0.8384146690368652
26,26,2564,3595,0.8377717137336731
27,27,2564,117,0.8367695212364197
28,28,2564,3641,0.83675217628479
29,29,2564,1157,0.8366067409515381
30,30,2564,865,0.8364591598510742
