,Unnamed: 0,target_num,prod_num,similarity
0,0,679,679,1.0000001192092896
1,1,679,231,0.8857658505439758
2,2,679,2583,0.8850823044776917
3,3,679,1144,0.8781351447105408
4,4,679,2565,0.8759233355522156
5,5,679,2657,0.8758732080459595
6,6,679,725,0.8702620267868042
7,7,679,2638,0.8702503442764282
8,8,679,3461,0.8676916360855103
9,9,679,1157,0.8666958212852478
10,10,679,2505,0.8662429451942444
11,11,679,3641,0.8650602102279663
12,12,679,868,0.8643996715545654
13,13,679,600,0.8640226721763611
14,14,679,3163,0.8629254698753357
15,15,679,501,0.8628389835357666
16,16,679,1052,0.8628341555595398
17,17,679,1207,0.8623548746109009
18,18,679,2524,0.8611642122268677
19,19,679,490,0.8609363436698914
20,20,679,2479,0.8608979582786559
21,21,679,724,0.8561616539955139
22,22,679,686,0.8554626703262329
23,23,679,2475,0.8550072312355042
24,24,679,3285,0.8536050319671631
25,25,679,2548,0.8534164428710938
26,26,679,1031,0.8514703512191772
27,27,679,2536,0.8510974645614624
28,28,679,1111,0.8497432470321655
29,29,679,2608,0.8497346639633179
30,30,679,3595,0.8491140007972717
