,Unnamed: 0,target_num,prod_num,similarity
0,0,789,789,1.0
1,1,789,781,0.822162389755249
2,2,789,771,0.8168666958808899
3,3,789,1633,0.8040022850036621
4,4,789,552,0.7904715538024902
5,5,789,254,0.7881571650505066
6,6,789,2549,0.7874152064323425
7,7,789,506,0.7872900366783142
8,8,789,693,0.7836770415306091
9,9,789,856,0.7825837731361389
10,10,789,697,0.7815042734146118
11,11,789,839,0.7811709642410278
12,12,789,502,0.7810461521148682
13,13,789,725,0.7794297337532043
14,14,789,696,0.7753934264183044
15,15,789,227,0.7737146019935608
16,16,789,2877,0.7729178071022034
17,17,789,830,0.7711656093597412
18,18,789,1854,0.7698343396186829
19,19,789,2672,0.7682702541351318
20,20,789,761,0.7670547366142273
21,21,789,1869,0.7668243646621704
22,22,789,838,0.7666338682174683
23,23,789,819,0.7644680738449097
24,24,789,1147,0.7642406225204468
25,25,789,1661,0.7628145813941956
26,26,789,1115,0.7614785432815552
27,27,789,2175,0.7605680227279663
28,28,789,3561,0.7602148652076721
29,29,789,1901,0.7585552930831909
30,30,789,1080,0.7565217614173889
