,Unnamed: 0,target_num,prod_num,similarity
0,0,1645,1645,1.0000003576278689
1,1,1645,1507,0.8559146523475647
2,2,1645,1509,0.8125413060188293
3,3,1645,2270,0.8071306943893433
4,4,1645,2284,0.7945159673690796
5,5,1645,2272,0.7817233204841614
6,6,1645,665,0.7775033116340637
7,7,1645,753,0.7475062608718872
8,8,1645,1670,0.7441463470458984
9,9,1645,1511,0.7440167069435121
10,10,1645,1438,0.7407435178756714
11,11,1645,1443,0.7263068556785583
12,12,1645,2275,0.7255444526672363
13,13,1645,1489,0.7250688076019287
14,14,1645,1557,0.7241211533546448
15,15,1645,1558,0.7239335179328918
16,16,1645,2278,0.7177914977073669
17,17,1645,264,0.7138986587524414
18,18,1645,2768,0.7106523513793945
19,19,1645,1505,0.7092419266700745
20,20,1645,801,0.7025884389877319
21,21,1645,3039,0.7024104595184326
22,22,1645,1727,0.6983325481414795
23,23,1645,1787,0.6925992369651794
24,24,1645,2280,0.6912547945976257
25,25,1645,793,0.6911670565605164
26,26,1645,1487,0.6910883784294128
27,27,1645,1567,0.6904898285865784
28,28,1645,1498,0.6899223327636719
29,29,1645,2804,0.689731776714325
30,30,1645,2642,0.6888061761856079
