,Unnamed: 0,target_num,prod_num,similarity
0,0,2026,2026,0.9999998807907104
1,1,2026,2276,0.8438536524772644
2,2,2026,1557,0.7894063591957092
3,3,2026,1510,0.7816872596740723
4,4,2026,2270,0.78111732006073
5,5,2026,2804,0.7718257904052734
6,6,2026,779,0.7596577405929565
7,7,2026,2609,0.7570182085037231
8,8,2026,1001,0.7564257979393005
9,9,2026,3292,0.7522392868995667
10,10,2026,1543,0.7465472221374512
11,11,2026,1558,0.7416807413101196
12,12,2026,293,0.7389463186264038
13,13,2026,1331,0.7358618378639221
14,14,2026,2275,0.7339243888854979
15,15,2026,3362,0.7294880151748657
16,16,2026,1509,0.7213811874389648
17,17,2026,2267,0.7129619121551514
18,18,2026,2272,0.7101278305053711
19,19,2026,1498,0.7100133895874023
20,20,2026,3080,0.707091212272644
21,21,2026,3493,0.7070167660713196
22,22,2026,3361,0.7026640176773071
23,23,2026,2268,0.7011857032775879
24,24,2026,2284,0.7011451125144958
25,25,2026,1500,0.6979644894599915
26,26,2026,2942,0.696043848991394
27,27,2026,1945,0.6942837238311768
28,28,2026,1555,0.6942480802536011
29,29,2026,3294,0.6904362440109253
30,30,2026,995,0.6901337504386902
