,Unnamed: 0,target_num,prod_num,similarity
0,0,3652,3652,1.000000238418579
1,1,3652,3593,0.9445174336433412
2,2,3652,3650,0.939378023147583
3,3,3652,3619,0.9374532103538512
4,4,3652,3592,0.9290484189987184
5,5,3652,3647,0.9288620352745056
6,6,3652,3537,0.9229282140731812
7,7,3652,3615,0.9218618869781494
8,8,3652,3586,0.9213442206382751
9,9,3652,3627,0.9173122048377992
10,10,3652,3613,0.9171264767646791
11,11,3652,2614,0.9160915017127992
12,12,3652,3639,0.9113022685050964
13,13,3652,3646,0.91096830368042
14,14,3652,3621,0.905974507331848
15,15,3652,3604,0.9043786525726318
16,16,3652,3589,0.9018415212631226
17,17,3652,3614,0.9004729986190796
18,18,3652,3596,0.898324728012085
19,19,3652,3590,0.8967675566673279
20,20,3652,3642,0.8944987058639526
21,21,3652,464,0.8939361572265625
22,22,3652,3617,0.8901268839836121
23,23,3652,3576,0.8845334649085999
24,24,3652,238,0.8816379904747009
25,25,3652,3569,0.8803369402885437
26,26,3652,3583,0.8779571652412415
27,27,3652,3623,0.8711759448051453
28,28,3652,3633,0.8683562874794006
29,29,3652,3644,0.8657680153846741
30,30,3652,3528,0.8639287352561951
