,Unnamed: 0,target_num,prod_num,similarity
0,0,3262,3262,0.9999998807907104
1,1,3262,2716,0.8127524256706238
2,2,3262,1700,0.8113824725151062
3,3,3262,345,0.7855277061462402
4,4,3262,2832,0.7762174010276794
5,5,3262,2823,0.7714489102363586
6,6,3262,3242,0.7693601250648499
7,7,3262,3442,0.7667431831359863
8,8,3262,1725,0.7649736404418945
9,9,3262,390,0.7529625892639159
10,10,3262,2194,0.7427979111671448
11,11,3262,3019,0.7412527799606323
12,12,3262,3436,0.7390118241310121
13,13,3262,1145,0.7349476814270021
14,14,3262,286,0.7312054634094238
15,15,3262,1723,0.731179416179657
16,16,3262,2941,0.7290640473365784
17,17,3262,1668,0.7277148962020874
18,18,3262,631,0.7259559631347656
19,19,3262,2971,0.7259289622306824
20,20,3262,1666,0.7223945856094359
21,21,3262,3435,0.7220544815063477
22,22,3262,3407,0.7212768793106079
23,23,3262,1840,0.7188397049903871
24,24,3262,1282,0.7173956632614136
25,25,3262,3244,0.7147094011306763
26,26,3262,1660,0.7131807208061218
27,27,3262,2013,0.7071591019630432
28,28,3262,3161,0.7051334977149963
29,29,3262,726,0.7019625902175903
30,30,3262,1719,0.6978275775909424
