,Unnamed: 0,target_num,prod_num,similarity
0,0,3136,3136,0.9999998807907104
1,1,3136,681,0.7122141122817993
2,2,3136,3292,0.7115654349327087
3,3,3136,3132,0.7081025242805481
4,4,3136,3353,0.692821741104126
5,5,3136,2233,0.6920232176780701
6,6,3136,301,0.6898355484008789
7,7,3136,3364,0.689171552658081
8,8,3136,3154,0.6862735152244568
9,9,3136,3150,0.6857795715332031
10,10,3136,2234,0.6840550899505615
11,11,3136,3148,0.6838971972465515
12,12,3136,3354,0.6819953918457031
13,13,3136,3356,0.6818656325340271
14,14,3136,3368,0.6776328682899475
15,15,3136,970,0.6767157912254333
16,16,3136,242,0.6755414605140686
17,17,3136,2231,0.6749204993247986
18,18,3136,2165,0.6740192174911499
19,19,3136,2249,0.6739671230316162
20,20,3136,2632,0.6717440485954285
21,21,3136,1024,0.6667664051055908
22,22,3136,1017,0.6662027835845947
23,23,3136,246,0.6659198403358461
24,24,3136,3365,0.6652352809906006
25,25,3136,3318,0.6607712507247925
26,26,3136,2522,0.6601735949516296
27,27,3136,730,0.6592679619789124
28,28,3136,3458,0.6588631868362427
29,29,3136,936,0.6579663157463074
30,30,3136,3355,0.6564598083496094
