,Unnamed: 0,target_num,prod_num,similarity
0,0,5156,5156,0.999999701976776
1,1,5156,3142,0.7650733590126038
2,2,5156,3143,0.7219361662864685
3,3,5156,2206,0.6998128890991211
4,4,5156,5621,0.685165286064148
5,5,5156,5736,0.6819614171981812
6,6,5156,4850,0.6780350208282471
7,7,5156,5293,0.6694812178611755
8,8,5156,5755,0.6662213206291199
9,9,5156,3449,0.665944516658783
10,10,5156,5556,0.655795693397522
11,11,5156,5875,0.6548439860343933
12,12,5156,2246,0.6543184518814087
13,13,5156,5620,0.652341365814209
14,14,5156,6009,0.651599109172821
15,15,5156,2513,0.648452639579773
16,16,5156,4165,0.6459279656410217
17,17,5156,231,0.6458489298820496
18,18,5156,5138,0.6455346941947937
19,19,5156,441,0.6413803100585938
20,20,5156,5625,0.6388791799545288
21,21,5156,1853,0.6324046850204468
22,22,5156,2477,0.6324046850204468
23,23,5156,5550,0.6303973197937012
24,24,5156,5777,0.6297693252563477
25,25,5156,4135,0.6289077997207642
26,26,5156,4835,0.6271201372146606
27,27,5156,5169,0.6267306208610535
28,28,5156,4226,0.6237449049949646
29,29,5156,2195,0.622527539730072
30,30,5156,5775,0.6209061741828918
