,Unnamed: 0,target_num,prod_num,similarity
0,0,1073,1073,0.9999998211860656
1,1,1073,1629,0.5991293787956238
2,2,1073,5832,0.5841138958930969
3,3,1073,6118,0.5774901509284973
4,4,1073,1129,0.5743334293365479
5,5,1073,5086,0.5718362331390381
6,6,1073,329,0.5694628953933716
7,7,1073,5821,0.5578014254570007
8,8,1073,1659,0.548833966255188
9,9,1073,5467,0.5433779358863831
10,10,1073,3786,0.542096734046936
11,11,1073,3807,0.5398099422454834
12,12,1073,3683,0.5393627285957336
13,13,1073,500,0.5372823476791382
14,14,1073,4100,0.5358886122703552
15,15,1073,6226,0.5348827242851257
16,16,1073,1128,0.5345765352249146
17,17,1073,3582,0.5340607166290283
18,18,1073,2850,0.5322492718696594
19,19,1073,2248,0.5291284918785095
20,20,1073,3429,0.5279896855354309
21,21,1073,2118,0.5265634059906006
22,22,1073,4840,0.5239002108573914
23,23,1073,1286,0.5234512090682983
24,24,1073,4754,0.5225659608840942
25,25,1073,2675,0.5212032794952393
26,26,1073,2165,0.5207412838935852
27,27,1073,4257,0.5196399092674255
28,28,1073,3277,0.5191673040390015
29,29,1073,5421,0.5187417268753052
30,30,1073,1574,0.5185697078704834
