,Unnamed: 0,target_num,prod_num,similarity
0,0,2002,2002,1.0000007152557373
1,1,2002,1375,0.5408209562301636
2,2,2002,2824,0.5394628643989563
3,3,2002,2325,0.5254058241844177
4,4,2002,2114,0.5228215456008911
5,5,2002,67,0.5162608623504639
6,6,2002,2307,0.5091280341148376
7,7,2002,1861,0.5084773302078247
8,8,2002,6358,0.5070063471794128
9,9,2002,38,0.5055289268493652
10,10,2002,6418,0.5047526955604553
11,11,2002,1464,0.5042542815208435
12,12,2002,1972,0.5023481845855713
13,13,2002,2160,0.5020549297332764
14,14,2002,1369,0.5002477765083313
15,15,2002,1832,0.4978304505348206
16,16,2002,1995,0.4974325001239777
17,17,2002,425,0.4962127208709717
18,18,2002,1963,0.4957376718521118
19,19,2002,6397,0.4949561655521393
20,20,2002,2047,0.4944150447845459
21,21,2002,4411,0.4918499290943146
22,22,2002,1240,0.4917638301849365
23,23,2002,6346,0.4906716346740722
24,24,2002,6380,0.4905897676944733
25,25,2002,3238,0.4904267489910126
26,26,2002,6334,0.4903679192066193
27,27,2002,2056,0.489914059638977
28,28,2002,1973,0.4890351891517639
29,29,2002,302,0.4886845052242279
30,30,2002,1977,0.4882587790489197
