,Unnamed: 0,target_num,prod_num,similarity
0,0,5479,5479,0.999999225139618
1,1,5479,5435,0.7093403935432434
2,2,5479,5419,0.7083210349082947
3,3,5479,5445,0.69654381275177
4,4,5479,5450,0.6914277076721191
5,5,5479,3828,0.6824020743370056
6,6,5479,5437,0.674750030040741
7,7,5479,911,0.6618402004241943
8,8,5479,5447,0.6599878668785095
9,9,5479,5327,0.6407275795936584
10,10,5479,5219,0.6318327188491821
11,11,5479,2943,0.6311383843421936
12,12,5479,5226,0.6290056109428406
13,13,5479,924,0.6272722482681274
14,14,5479,5937,0.6267296671867371
15,15,5479,5448,0.626116156578064
16,16,5479,2958,0.6253427267074585
17,17,5479,1200,0.6247183084487915
18,18,5479,1609,0.6229120492935181
19,19,5479,5895,0.6208209395408629
20,20,5479,1276,0.6178712248802185
21,21,5479,2316,0.6144280433654785
22,22,5479,5659,0.6132129430770874
23,23,5479,4730,0.6095991134643555
24,24,5479,4006,0.6082361340522766
25,25,5479,3791,0.6080189347267151
26,26,5479,4702,0.6075090765953064
27,27,5479,1300,0.6046232581138611
28,28,5479,1691,0.6006060242652893
29,29,5479,1420,0.5978354215621948
30,30,5479,5441,0.5971011519432068
