,Unnamed: 0,target_num,prod_num,similarity
0,0,4377,4377,0.9999989867210388
1,1,4377,4349,0.6839988231658936
2,2,4377,618,0.6813486218452454
3,3,4377,571,0.6689258813858032
4,4,4377,4498,0.6389856338500977
5,5,4377,574,0.6353753209114075
6,6,4377,807,0.6330891251564026
7,7,4377,1676,0.6322993636131287
8,8,4377,5748,0.6269739270210266
9,9,4377,718,0.626529335975647
10,10,4377,296,0.6226446628570557
11,11,4377,4919,0.6172856092453003
12,12,4377,5723,0.6157935857772827
13,13,4377,1501,0.6144107580184937
14,14,4377,169,0.6135196089744568
15,15,4377,1355,0.6129171252250671
16,16,4377,633,0.6128039956092834
17,17,4377,4684,0.6111243963241577
18,18,4377,4096,0.6102960705757141
19,19,4377,2254,0.6090391278266907
20,20,4377,151,0.6042338609695435
21,21,4377,725,0.6030462384223938
22,22,4377,5539,0.6017812490463257
23,23,4377,4816,0.599923849105835
24,24,4377,511,0.5980346202850342
25,25,4377,3309,0.5960231423377991
26,26,4377,3673,0.5941774249076843
27,27,4377,5514,0.5926650762557983
28,28,4377,4069,0.5920804738998413
29,29,4377,1386,0.5904166102409363
30,30,4377,3511,0.5896574854850769
