,Unnamed: 0,target_num,prod_num,similarity
0,0,5618,5618,0.999999701976776
1,1,5618,5651,0.8783630728721619
2,2,5618,3637,0.7897470593452454
3,3,5618,4954,0.7699134349822998
4,4,5618,3969,0.7621251940727234
5,5,5618,3137,0.7574198842048645
6,6,5618,2639,0.7552652359008789
7,7,5618,4148,0.7507328391075134
8,8,5618,2967,0.7465602159500122
9,9,5618,5803,0.7451339960098267
10,10,5618,5660,0.7440734505653381
11,11,5618,5588,0.7428767681121826
12,12,5618,5788,0.7394354939460754
13,13,5618,2565,0.7392222881317139
14,14,5618,6026,0.7391658425331116
15,15,5618,3210,0.7355044484138489
16,16,5618,4999,0.7332621216773987
17,17,5618,4976,0.7326259016990662
18,18,5618,3111,0.7313272356987
19,19,5618,2731,0.7292478084564209
20,20,5618,6018,0.7290676832199097
21,21,5618,5087,0.727721631526947
22,22,5618,3182,0.7276808023452759
23,23,5618,891,0.7271903157234192
24,24,5618,2547,0.7239505052566528
25,25,5618,5578,0.7218374609947205
26,26,5618,5411,0.7213667035102844
27,27,5618,2954,0.7203633785247803
28,28,5618,1034,0.7202862501144409
29,29,5618,3045,0.7177399992942809
30,30,5618,5711,0.7149661779403687
