,Unnamed: 0,target_num,prod_num,similarity
0,0,2741,2741,0.9999995827674866
1,1,2741,2631,0.7234878540039062
2,2,2741,5144,0.7028337717056274
3,3,2741,3554,0.7001051902770996
4,4,2741,1506,0.6964559555053711
5,5,2741,1838,0.6861798167228699
6,6,2741,2001,0.6843411922454834
7,7,2741,3146,0.6784734129905701
8,8,2741,3387,0.6765148043632507
9,9,2741,5173,0.6757367849349976
10,10,2741,5209,0.6741085052490234
11,11,2741,2383,0.6685885787010193
12,12,2741,3168,0.6671326160430908
13,13,2741,5065,0.6670379042625427
14,14,2741,2018,0.6655230522155762
15,15,2741,5150,0.6650539636611938
16,16,2741,1851,0.6648630499839783
17,17,2741,2728,0.6644700765609741
18,18,2741,3197,0.6644672751426697
19,19,2741,2272,0.6631025075912476
20,20,2741,1981,0.6588038206100464
21,21,2741,658,0.6586107015609741
22,22,2741,3971,0.6585707664489746
23,23,2741,636,0.6571836471557617
24,24,2741,3418,0.6552198529243469
25,25,2741,4106,0.6540671586990356
26,26,2741,3341,0.6529544591903687
27,27,2741,3194,0.652929425239563
28,28,2741,2619,0.6524167656898499
29,29,2741,5882,0.6509597301483154
30,30,2741,2855,0.6500028967857361
