,Unnamed: 0,target_num,prod_num,similarity
0,0,1895,1895,1.000000238418579
1,1,1895,1295,0.6247327327728271
2,2,1895,316,0.5960948467254639
3,3,1895,6012,0.5940701961517334
4,4,1895,2042,0.5929388403892517
5,5,1895,2146,0.592221736907959
6,6,1895,6088,0.5908703804016113
7,7,1895,6307,0.5778738856315613
8,8,1895,6090,0.576677680015564
9,9,1895,162,0.573349118232727
10,10,1895,2031,0.5712919235229492
11,11,1895,604,0.5712555646896362
12,12,1895,859,0.5690170526504517
13,13,1895,168,0.5689346194267273
14,14,1895,2493,0.5687488913536072
15,15,1895,123,0.56719571352005
16,16,1895,1436,0.5637911558151245
17,17,1895,1952,0.5626142621040344
18,18,1895,185,0.5595494508743286
19,19,1895,2475,0.5592536926269531
20,20,1895,5848,0.5589438080787659
21,21,1895,2508,0.5588019490242004
22,22,1895,2861,0.5561283230781555
23,23,1895,1361,0.5556942224502563
24,24,1895,1851,0.5551571249961853
25,25,1895,1921,0.5546260476112366
26,26,1895,6247,0.554604709148407
27,27,1895,583,0.5543500185012817
28,28,1895,6281,0.5533122420310974
29,29,1895,5768,0.5511310696601868
30,30,1895,6092,0.5509102940559387
