,Unnamed: 0,target_num,prod_num,similarity
0,0,3177,3177,0.9999996423721312
1,1,3177,3201,0.7466682195663452
2,2,3177,3205,0.701141893863678
3,3,3177,5276,0.6849810481071472
4,4,3177,3139,0.6824028491973877
5,5,3177,3198,0.680897057056427
6,6,3177,5690,0.6799492835998535
7,7,3177,5842,0.6786049008369446
8,8,3177,3911,0.6737765073776245
9,9,3177,4769,0.673235297203064
10,10,3177,5652,0.6726350784301758
11,11,3177,5183,0.6703832745552063
12,12,3177,5679,0.6665840744972229
13,13,3177,5712,0.6607642769813538
14,14,3177,3665,0.6568896174430847
15,15,3177,5070,0.6523290872573853
16,16,3177,3141,0.6507027745246887
17,17,3177,5688,0.6505046486854553
18,18,3177,4202,0.6489623785018921
19,19,3177,1722,0.6486583948135376
20,20,3177,4194,0.6486553549766539
21,21,3177,4983,0.6485025882720947
22,22,3177,3157,0.6468759179115295
23,23,3177,4131,0.6463599801063538
24,24,3177,5940,0.6449946165084839
25,25,3177,2978,0.6446259617805481
26,26,3177,5032,0.6441720724105835
27,27,3177,4030,0.6441075205802917
28,28,3177,1552,0.6436433792114258
29,29,3177,5785,0.6407281160354614
30,30,3177,4704,0.6379827857017517
