,Unnamed: 0,target_num,prod_num,similarity
0,0,778,778,0.9999998807907104
1,1,778,3145,0.7443107366561891
2,2,778,658,0.7353737950325012
3,3,778,2286,0.7080751061439514
4,4,778,211,0.7036544680595398
5,5,778,660,0.6950951814651489
6,6,778,4823,0.6938409209251404
7,7,778,156,0.687328577041626
8,8,778,4130,0.6859216094017029
9,9,778,5084,0.685674786567688
10,10,778,4861,0.6847730875015259
11,11,778,734,0.6784709692001343
12,12,778,5628,0.6767793297767639
13,13,778,6184,0.6761257648468018
14,14,778,748,0.6736356616020203
15,15,778,4203,0.671532928943634
16,16,778,2092,0.6683725714683533
17,17,778,5751,0.6666791439056396
18,18,778,4212,0.6663289070129395
19,19,778,2099,0.6652290225028992
20,20,778,3690,0.6647767424583435
21,21,778,4199,0.6646702289581299
22,22,778,2387,0.6635465621948242
23,23,778,3875,0.6627638339996338
24,24,778,6307,0.6626995205879211
25,25,778,700,0.6623715162277222
26,26,778,763,0.6616414785385132
27,27,778,5769,0.6608543395996094
28,28,778,1484,0.6603459715843201
29,29,778,4056,0.6583685874938965
30,30,778,646,0.6582804918289185
