,Unnamed: 0,target_num,prod_num,similarity
0,0,3721,3721,1.0000009536743164
1,1,3721,5524,0.7439026832580566
2,2,3721,1482,0.7403166890144348
3,3,3721,5777,0.7223327755928041
4,4,3721,4084,0.7103319764137268
5,5,3721,5625,0.7034507989883423
6,6,3721,2527,0.7014626264572144
7,7,3721,2432,0.6996773481369019
8,8,3721,5719,0.6985138654708862
9,9,3721,3489,0.6972250938415527
10,10,3721,5626,0.6930492520332336
11,11,3721,4161,0.692318320274353
12,12,3721,4866,0.6906517744064331
13,13,3721,5875,0.6888818740844727
14,14,3721,5569,0.6880666613578796
15,15,3721,5715,0.6812857985496521
16,16,3721,6289,0.6797869801521301
17,17,3721,5775,0.6797447800636292
18,18,3721,4226,0.676665723323822
19,19,3721,5118,0.6760001182556152
20,20,3721,4076,0.6757170557975769
21,21,3721,4167,0.6755372285842896
22,22,3721,231,0.6752588152885437
23,23,3721,4098,0.6748881340026855
24,24,3721,5863,0.6748024225234985
25,25,3721,5261,0.6746340394020081
26,26,3721,4270,0.6735823750495911
27,27,3721,5996,0.6733399033546448
28,28,3721,3517,0.6723852157592773
29,29,3721,749,0.6721336841583252
30,30,3721,4264,0.6720389723777771
