,Unnamed: 0,target_num,prod_num,similarity
0,0,29,29,1.0000001192092896
1,1,29,5993,0.7034673094749451
2,2,29,4969,0.6691469550132751
3,3,29,4571,0.656283974647522
4,4,29,787,0.6468170881271362
5,5,29,51,0.646212100982666
6,6,29,5272,0.6447055339813232
7,7,29,6314,0.6422455310821533
8,8,29,5525,0.6418102383613586
9,9,29,6297,0.639022707939148
10,10,29,2726,0.6383691430091858
11,11,29,5718,0.635419487953186
12,12,29,6197,0.6340816617012024
13,13,29,2716,0.6283245086669922
14,14,29,6395,0.6271553635597229
15,15,29,3767,0.6244681477546692
16,16,29,6344,0.6174013614654541
17,17,29,1927,0.6111384630203247
18,18,29,1489,0.6096572875976562
19,19,29,4307,0.608603298664093
20,20,29,99,0.6080525517463684
21,21,29,1344,0.606000542640686
22,22,29,5615,0.6052977442741394
23,23,29,208,0.6051387786865234
24,24,29,6173,0.6042107939720154
25,25,29,6169,0.6033709049224854
26,26,29,467,0.6027896404266357
27,27,29,4697,0.6014795899391174
28,28,29,4350,0.6014750599861145
29,29,29,88,0.6007707715034485
30,30,29,4357,0.6005951762199402
